t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft
21,41.46348534192722,-82.63605002121616,18214.285714285714,40.86920257296341,-80.94280076746638,31714.285714285714,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
22,41.558423561284854,-82.68976668081076,17142.85714285714,40.86920257296341,-80.99651742706098,31714.285714285714,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
23,41.65336178064249,-82.74348334040536,16071.42857142857,40.86920257296341,-81.05023408679995,30642.85714285714,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
24,41.74830000000015,-82.79719999999996,15000.0,40.86920257296341,-81.1039507464186,29571.428571428572,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
25,41.74830000000015,-82.79719999999993,15000.0,40.86920257296341,-81.1576674060132,28500.0,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
26,41.74830000000015,-82.7971999999999,15000.0,40.86920257296341,-81.21138406565592,27428.571428571428,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
27,41.74830000000016,-82.79719999999989,15000.0,40.86920257296341,-81.26510072527458,26357.14285714286,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
28,41.74830000000016,-82.79719999999988,15000.0,40.86920257296341,-81.31881738489324,25285.714285714286,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
29,41.74830000000016,-82.79719999999986,15000.0,40.86920257296341,-81.3725340445119,24214.285714285714,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
30,41.74830000000016,-82.79719999999986,15000.0,40.86920257296341,-81.42625070413055,23142.85714285714,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
31,41.74830000000016,-82.79719999999986,15000.0,40.86920257296341,-81.47996736374921,22071.428571428572,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
32,41.74830000000016,-82.79719999999986,15000.0,40.86920257296341,-81.53368402336787,21000.0,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
33,41.74830000000016,-82.79719999999986,15000.0,40.86920257296341,-81.58740068298653,19928.571428571428,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
34,41.74830000000016,-82.79719999999986,15000.0,40.86920257296341,-81.64111734260518,18857.14285714286,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
35,41.74830000000016,-82.79719999999986,15000.0,40.86920257296341,-81.69483400222384,17785.714285714286,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
36,41.74830000000016,-82.79719999999986,15000.0,40.86920257296341,-81.7485506618425,16714.285714285714,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
37,41.74830000000016,-82.79719999999986,15000.0,40.89748849027748,-81.8022673214371,15642.857142857143,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
38,41.74830000000016,-82.79719999999986,15000.0,40.99242670963512,-81.8559839810317,15642.857142857143,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
39,41.74830000000016,-82.79719999999986,15000.0,41.087364928992756,-81.9097006406263,14571.42857142857,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
40,41.748300000000164,-82.79719999999986,15000.0,41.18230314835039,-81.9634173002209,13500.0,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
41,41.748300000000164,-82.79719999999986,15000.0,41.27724136770803,-82.0171339598155,13500.0,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
42,41.748300000000164,-82.79719999999986,15000.0,41.37217958706571,-82.0708506194101,13500.0,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
43,41.748300000000164,-82.79719999999986,15000.0,41.467117806423346,-82.1245672790047,13357.142857142857,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
44,41.748300000000164,-82.79719999999986,15000.0,41.56205602578113,-82.1782839385993,12285.714285714286,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
45,41.748300000000164,-82.79719999999985,15000.0,41.65699424513877,-82.23200059819389,12285.714285714286,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
46,41.748300000000164,-82.79719999999985,15000.0,41.751932464496406,-82.28571725778849,12285.714285714286,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
47,41.748300000000164,-82.79719999999985,15000.0,41.84687068385404,-82.33943391738309,11214.285714285714,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
48,41.748300000000164,-82.79719999999985,15000.0,41.94180890321168,-82.39315057697769,11214.285714285714,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
49,41.748300000000164,-82.79719999999985,15000.0,42.03674712256932,-82.44686723657229,11214.285714285714,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
50,41.748300000000164,-82.79719999999985,15000.0,42.13168534192707,-82.50058389616689,10142.857142857143,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
51,41.74830000000016,-82.79719999999985,15000.0,42.226623561284704,-82.55430055576149,10142.857142857143,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
52,41.74830000000016,-82.79719999999985,15000.0,42.32156178064234,-82.55558334040538,9071.42857142857,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
53,41.74830000000016,-82.79719999999985,15000.0,42.41649999999998,-82.6093,8000.0,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
54,41.74830000000016,-82.79719999999985,15000.0,42.41649999999998,-82.6093,8000.0,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
55,41.74830000000016,-82.79719999999985,15000.0,42.41649999999998,-82.6093,8000.0,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
56,41.74830000000016,-82.79719999999985,15000.0,42.41649999999998,-82.6093,8000.0,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
57,41.748300000000164,-82.79719999999985,15000.0,42.41649999999997,-82.6093,8000.0,43.07999684681137,-86.2250655561133,37000.0,40.67817474259276,-80.77980736821634,34000.0,39.6369957589119,-81.82224888730305,34000.0
58,41.748300000000164,-82.79719999999985,15000.0,42.41649999999997,-82.6093,8000.0,42.98505862745373,-86.1713488965187,37000.0,40.67817474259276,-80.83352402781094,34000.0,39.6369957589119,-81.82224888730305,34000.0
59,41.748300000000164,-82.79719999999985,15000.0,42.41649999999997,-82.6093,8000.0,42.890120408096095,-86.1176322369241,35928.57142857143,40.67817474259276,-80.88724068740554,32928.57142857143,39.6369957589119,-81.82224888730305,34000.0
60,41.748300000000164,-82.79719999999985,15000.0,42.41649999999997,-82.6093,8000.0,42.79518218873846,-86.0639155773295,34857.142857142855,40.67817474259276,-80.94095734704825,31857.14285714286,39.6369957589119,-81.82224888730305,34000.0
61,41.748300000000164,-82.79719999999985,15000.0,42.41649999999997,-82.6093,8000.0,42.79518218873846,-86.0101989177349,33785.71428571428,40.67817474259276,-80.99467400666691,30785.714285714286,39.6369957589119,-81.82224888730305,34000.0
62,41.748300000000164,-82.79719999999985,15000.0,42.41649999999997,-82.6093,8000.0,42.70024396938082,-85.9564822581403,32714.285714285714,40.67817474259276,-81.04839066628557,29714.285714285714,39.6369957589119,-81.82224888730305,34000.0
63,41.748300000000164,-82.79719999999985,15000.0,42.41649999999997,-82.6093,8000.0,42.70024396938082,-85.90276559854573,31642.85714285714,40.67817474259276,-81.10210732590423,28642.85714285714,39.6369957589119,-81.82224888730305,34000.0
64,41.748300000000164,-82.79719999999985,15000.0,42.41649999999997,-82.6093,8000.0,42.70024396938082,-85.84904893895113,30571.428571428572,40.67817474259276,-81.15582398552289,27571.428571428572,39.6369957589119,-81.82224888730305,34000.0
