ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
TEAZZ,35.254894444444446,-83.18829722222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35151762W083111787,SUSAEAENRT   TEAZZ K70    W     N35151762W083111787                       W0065     NAR           TEAZZ                    506452404,50650
TEBOC,32.29013888888889,-86.27357777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMGM,N32172450W086162488,SUSAP KMGMK7CTEBOC K70    C     N32172450W086162488                       W0042     NAR           TEBOC                    555902605,255593
TECUG,35.281527777777775,-86.06238055555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBGF,N35165350W086034457,SUSAP KBGFK7CTECUG K70    W     N35165350W086034457                       W0046     NAR           TECUG                    325102403,132514
TEDGE,34.75067222222222,-83.09925555555554,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N34450242W083055732,SUSAP KATLK7CTEDGE K70    W     N34450242W083055732                       W0065     NAR           TEDGE                    245122403,124516
TEEAR,34.69958333333333,-81.74653611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLUX,N34415850W081444753,SUSAP KLUXK7CTEEAR K70    W     N34415850W081444753                       W0074     NAR           TEEAR                    460132504,246016
TEEEM,32.144777777777776,-81.91404722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32084120W081545057,SUSAEAENRT   TEEEM K70    W   H N32084120W081545057                       W0070     NAR           TEEEM                    506792605,50684
TEGOE,35.16489166666666,-85.29861111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35095361W085175500,SUSAEAENRT   TEGOE K70    W     N35095361W085175500                       W0051     NAR           TEGOE                    506942503,50699
TENKE,34.13771944444444,-85.49719444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPYP,N34081579W085294990,SUSAP KPYPK7CTENKE K70    W     N34081579W085294990                       W0049     NAR           TENKE                    968782605,296881
TENOC,35.28078055555555,-86.08078611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35165081W086045083,SUSAEAENRT   TENOC K70    W     N35165081W086045083                       W0046     NAR           TENOC                    507332504,50738
TENSE,34.30863055555555,-83.14446666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N34183107W083084008,SUSAP KATLK7CTENSE K70    W     N34183107W083084008                       W0065     NAR           TENSE                    245132605,124517
TEPDE,33.75151388888889,-81.92755000000001,TERMINAL_WAYPOINT,USA,SUSAP,P,C,6J4,N33450545W081553918,SUSAP 6J4 K7CTEPDE K70    W     N33450545W081553918                       W0072     NAR           TEPDE                    988252605,98830
TEQNU,32.531666666666666,-86.08954722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,08A,N32315400W086052237,SUSAP 08A K7CTEQNU K70    W     N32315400W086052237                       W0044     NAR           TEQNU                    799702605,79975
TERYO,34.35319444444445,-86.93374444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,5M0,N34211150W086560148,SUSAP 5M0 K7CTERYO K70    W     N34211150W086560148                       W0040     NAR           TERYO                    969252605,96930
TESQE,32.528666666666666,-86.40209444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,08A,N32314320W086240754,SUSAP 08A K7CTESQE K70    W     N32314320W086240754                       W0042     NAR           TESQE                    799712605,79976
TETCO,35.46021666666667,-86.2438138888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTHA,N35273678W086143773,SUSAP KTHAK7CTETCO K70    W     N35273678W086143773                       W0045     NAR           TETCO                    290892504,329091
TETOO,31.31077777777778,-83.73725833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31183880W083441413,SUSAEAENRT   TETOO K70    C     N31183880W083441413                       W0058     NAR           TETOO-MIL                507712605,50776
TEUFL,31.866794444444444,-82.01793333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31520046W082010456,SUSAEAENRT   TEUFL K70    W   H N31520046W082010456                       W0069     NAR           TEUFL                    507732504,50778
TFALS,34.25767222222222,-84.10162222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34152762W084060584,SUSAEAENRT   TFALS K70    W     N34152762W084060584                       W0058     NAR           TFALS                    507892403,50794
THEWY,34.820597222222226,-82.89659166666668,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34491415W082534773,SUSAEAENRT   THEWY K70    W     N34491415W082534773                       W0067     NAR           THEWY                    508072605,50812
THHUD,31.84722222222222,-83.77944444444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31505000W083464600,SUSAEAENRT   THHUD K70    W     N31505000W083464600                       W0058     NAR           THHUD                    508122605,50817
THOLN,32.67746666666667,-81.55227777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJYL,N32403888W081330820,SUSAP KJYLK7CTHOLN K70    W     N32403888W081330820                       W0073     NAR           THOLN                    323242605,232327
THUDS,34.12620833333333,-83.14011388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAHN,N34073435W083082441,SUSAP KAHNK7CTHUDS K70    W     N34073435W083082441                       W0065     NAR           THUDS                    176362605,117640
