ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
RAZEE,40.00603888888889,-86.32564722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,5I4,N40002174W086193233,SUSAP 5I4 K5CRAZEE K50    W     N40002174W086193233                       W0049     NAR           RAZEE                    967392403,96744
RECGA,42.95506666666667,-88.88971388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42571824W088532297,SUSAEAENRT   RECGA K50    W     N42571824W088532297                       W0033     NAR           RECGA                    479932304,47998
RECKV,41.721019444444444,-85.90198611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41431567W085540715,SUSAEAENRT   RECKV K50    R     N41431567W085540715                       W0054     NAR           RECKV                    479952506,48000
REEDA,41.102380555555555,-84.63967500000001,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41060857W084382283,SUSAEAENRT   REEDA K50    W     N41060857W084382283                       W0062     NAR           REEDA                    480202203,48025
REGOY,39.894325,-88.55138055555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39533957W088330497,SUSAEAENRT   REGOY K50    C   L N39533957W088330497                       W0033     NAR           REGOY                    480522504,48057
REINE,43.123086111111114,-89.25362777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,87Y,N43072311W089151306,SUSAP 87Y K5CREINE K50    R     N43072311W089151306                       W0031     NAR           REINE                    022802605,102284
REJPA,43.349675000000005,-88.32661388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHXF,N43205883W088193581,SUSAP KHXFK5CREJPA K50    W     N43205883W088193581                       W0038     NAR           REJPA                    175582304,217561
REKYO,40.31625833333333,-89.09285833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBMI,N40185853W089053429,SUSAP KBMIK5CREKYO K50    W     N40185853W089053429                       W0029     NAR           REKYO                    365032403,136507
RENNS,40.69902222222222,-86.95646388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40415648W086572327,SUSAEAENRT   RENNS K50    R     N40415648W086572327                       W0045     NAR           RENNS-MIL                480922304,48097
REPBO,40.86091388888889,-88.85549722222221,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40513929W088511979,SUSAEAENRT   REPBO K50    W     N40513929W088511979                       W0032     NAR           REPBO                    481022605,48107
REPRY,42.06373055555555,-90.4011,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCWI,N42034943W090240396,SUSAP KCWIK3CREPRY K30    W     N42034943W090240396                       W0021     NAR           REPRY                    607762403,160780
RESAW,40.44296388888888,-87.19019722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLAF,N40263467W087112471,SUSAP KLAFK5CRESAW K50    W     N40263467W087112471                       W0043     NAR           RESAW                    330742304,233077
RESGY,42.113925,-85.58528055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42065013W085350701,SUSAEAENRT   RESGY K50    W     N42065013W085350701                       W0057     NAR           RESGY                    481122304,48117
RETOR,42.60567777777778,-84.9812,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42362044W084585232,SUSAEAENRT   RETOR K50    W     N42362044W084585232                       W0062     NAR           RETOR                    481252510,48130
REVCO,41.80530833333333,-89.43909722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSQI,N41481911W089262075,SUSAP KSQIK5CREVCO K50    R     N41481911W089262075                       W0028     NAR           REVCO                    220402403,322042
REYCO,39.99027777777778,-89.50913055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSPI,N39592500W089303287,SUSAP KSPIK5CREYCO K50    W     N39592500W089303287                       W0026     NAR           REYCO                    216972504,321699
REZIE,41.64688611111111,-91.29285555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41384879W091173428,SUSAEAENRT   REZIE K30    R   L N41384879W091173428                       W0014     NAR           REZIE                    481432403,48148
RHIVR,42.64595555555555,-86.27059722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N42384544W086161415,SUSAP KORDK5CRHIVR K50    W     N42384544W086161415                       W0053     NAR           RHIVR                    776202403,277623
RIBER,39.795741666666665,-86.20681111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39474467W086122452,SUSAEAENRT   RIBER K50    R     N39474467W086122452                       W0050     NAR           RIBER                    481702605,48175
RICHI,40.839133333333336,-85.94442222222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40502088W085563992,SUSAEAENRT   RICHI K50    R     N40502088W085563992                       W0053     NAR           RICHI-MIL                481822403,48187
RICIB,44.09813611111112,-88.8281361111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOSH,N44055329W088494129,SUSAP KOSHK5CRICIB K50    W     N44055329W088494129                       W0035     NAR           RICIB                    802862304,280289
RICOT,41.886,-90.58785833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDVN,N41530960W090351629,SUSAP KDVNK3CRICOT K30    W     N41530960W090351629                       W0020     NAR           RICOT                    776202605,177624
RIDTO,41.09379166666667,-90.53733055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C66,N41053765W090321439,SUSAP C66 K5CRIDTO K50    W     N41053765W090321439                       W0019     NAR           RIDTO                    061492403,106153
RIFJO,39.52215277777778,-88.17997777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMTO,N39311975W088104792,SUSAP KMTOK5CRIFJO K50    W     N39311975W088104792                       W0035     NAR           RIFJO                    665962403,266599
RIGGL,40.518566666666665,-87.60383888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40310684W087361382,SUSAEAENRT   RIGGL K50    W     N40310684W087361382                       W0041     NAR           RIGGL                    482232605,48228
RIGSE,42.39261944444444,-84.65247222222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJXN,N42233343W084390890,SUSAP KJXNK5CRIGSE K50    W     N42233343W084390890                       W0064     NAR           RIGSE                    322142302,232217
RILOE,40.83880277777778,-85.90584166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40501969W085542103,SUSAEAENRT   RILOE K50    W     N40501969W085542103                       W0053     NAR           RILOE-MIL                482482304,48253
RILRY,43.39436666666666,-89.36152777777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43233972W089214150,SUSAEAENRT   RILRY K50    R     N43233972W089214150                       W0030     NAR           RILRY                    482492304,48254
RIMTE,39.785355555555554,-89.52685277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSPI,N39470728W089313667,SUSAP KSPIK5CRIMTE K50    R     N39470728W089313667                       W0026     NAR           RIMTE                    216982605,321700
RINDY,43.841908333333336,-85.77586944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRQB,N43503087W085463313,SUSAP KRQBK5CRINDY K50    W     N43503087W085463313                       W0058     NAR           RINDY                    045472603,304549
RIPOC,42.33881111111111,-90.62030555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDBQ,N42201972W090371310,SUSAP KDBQK3CRIPOC K30    W     N42201972W090371310                       W0020     NAR           RIPOC                    644452605,164449
RIPON,43.8382,-88.84469999999999,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43501752W088504092,SUSAEAENRT   RIPON K50    C     N43501752W088504092                       W0035     NAR           RIPON                    482712605,48276
RITCU,39.83553611111111,-89.68511111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSPI,N39500793W089410640,SUSAP KSPIK5CRITCU K50    R     N39500793W089410640                       W0025     NAR           RITCU                    216992605,321701
RITHA,43.86111944444445,-90.515925,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43514003W090305733,SUSAEAENRT   RITHA K50    W     N43514003W090305733                       W0022     NAR           RITHA                    482872605,48292
RNFOE,41.991347222222224,-85.85447222222221,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41592885W085511610,SUSAEAENRT   RNFOE K50    W     N41592885W085511610                       W0055     NAR           RNFOE                    483342304,48339
ROBBY,44.07578055555556,-89.96044722222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44043281W089573761,SUSAEAENRT   ROBBY K50    C     N44043281W089573761                       W0026     NAR           ROBBY                    483562304,48361
ROBSN,40.05204722222222,-85.4942138888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40030737W085293917,SUSAEAENRT   ROBSN K50    W     N40030737W085293917                       W0055     NAR           ROBSN                    483712403,48376
ROCKY,39.58795,-88.83355277777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39351662W088500079,SUSAEAENRT   ROCKY K50    C     N39351662W088500079                       W0031     NAR           ROCKY                    483882605,48393
RODNY,41.08154444444445,-87.149675,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41045356W087085883,SUSAEAENRT   RODNY K50    W     N41045356W087085883                       W0044     NAR           RODNY                    484032306,48408
RODOE,42.3262,-85.8372,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42193432W085501392,SUSAEAENRT   RODOE K50    W     N42193432W085501392                       W0055     NAR           RODOE                    484042201,48409
ROEPR,40.914363888888886,-87.95743055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40545171W087572675,SUSAEAENRT   ROEPR K50    W     N40545171W087572675                       W0038     NAR           ROEPR                    484062403,48411
ROGIE,39.60616111111111,-86.22733333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIND,N39362218W086133840,SUSAP KINDK5CROGIE K50    W     N39362218W086133840                       W0049     NAR           ROGIE                    243272304,224330
ROGOE,42.75723333333333,-89.04481111111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42452604W089024132,SUSAEAENRT   ROGOE K50    W     N42452604W089024132                       W0032     NAR           ROGOE                    484142403,48419
ROGOY,42.21155,-89.51975555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42124158W089311112,SUSAEAENRT   ROGOY K50    W     N42124158W089311112                       W0028     NAR           ROGOY                    484152504,48420
ROLBE,44.22018055555556,-88.26865833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44131265W088160717,SUSAEAENRT   ROLBE K50    W     N44131265W088160717                       W0040     NAR           ROLBE                    484412605,48446
ROLOC,41.655477777777776,-91.49151388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIOW,N41391972W091292945,SUSAP KIOWK3CROLOC K30    W     N41391972W091292945                       W0013     NAR           ROLOC                    253752605,225378
ROMNI,40.30907222222222,-86.63742222222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40183266W086381472,SUSAEAENRT   ROMNI K50    R     N40183266W086381472                       W0047     NAR           ROMNI-MIL                484602403,48465
RONIC,42.72643888888889,-87.97917222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42433518W087584502,SUSAEAENRT   RONIC K50    W     N42433518W087584502                       W0040     NAR           RONIC                    484672403,48472
ROODY,43.19242777777777,-90.04395,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43113274W090023822,SUSAEAENRT   ROODY K50    W   L N43113274W090023822                       W0025     NAR           ROODY                    484832605,48488
RORAE,39.514433333333336,-87.36473333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39305196W087215304,SUSAEAENRT   RORAE K50    W     N39305196W087215304                       W0041     NAR           RORAE                    485012403,48506
ROYKO,41.019999999999996,-85.88333333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N41011200W085530000,SUSAP KORDK5CROYKO K50    W     N41011200W085530000                       W0054     NAR           ROYKO                    776262605,277629
RRRED,40.19021944444444,-88.46832777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCMI,N40112479W088280598,SUSAP KCMIK5CRRRED K50    W     N40112479W088280598                       W0034     NAR           RRRED                    530892605,153093
RSADE,39.791425,-86.36417777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIND,N39472913W086215104,SUSAP KINDK5CRSADE K50    C     N39472913W086215104                       W0049     NAR           RSADE                    243282605,224331
RUBBS,43.60149722222222,-89.97129166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43360539W089581665,SUSAEAENRT   RUBBS K50    W     N43360539W089581665                       W0026     NAR           RUBBS                    486292605,48634
RUBUC,43.63505833333333,-86.11298333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFFX,N43380621W086064674,SUSAP KFFXK5CRUBUC K50    W     N43380621W086064674                       W0055     NAR           RUBUC                    889462102,188950
RUBYY,43.017719444444445,-84.58783888888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43010379W084351622,SUSAEAENRT   RUBYY K50    W   H N43010379W084351622                       W0065     NAR           RUBYY                    486382504,48643
RUCON,40.082883333333335,-89.40484166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAAA,N40045838W089241743,SUSAP KAAAK5CRUCON K50    W     N40045838W089241743                       W0027     NAR           RUCON                    125622605,112566
RUDGE,42.10482777777778,-89.36973611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRFD,N42061738W089221105,SUSAP KRFDK5CRUDGE K50    W     N42061738W089221105                       W0029     NAR           RUDGE                    001442403,300146
RUDIE,43.13781111111111,-88.05920833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43081612W088033315,SUSAEAENRT   RUDIE K50    R     N43081612W088033315                       W0040     NAR           RUDIE                    486502605,48655
RUDYS,41.306799999999996,-85.104175,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGWB,N41182448W085061503,SUSAP KGWBK5CRUDYS K50    W     N41182448W085061503                       W0059     NAR           RUDYS                    060142411,206017
RUENS,41.8581,-91.50776944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C17,N41512916W091302797,SUSAP C17 K3CRUENS K30    W     N41512916W091302797                       W0013     NAR           RUENS                    057322605,105736
RUKIY,43.23088055555556,-89.33723888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMSN,N43135117W089201406,SUSAP KMSNK5CRUKIY K50    C     N43135117W089201406                       W0030     NAR           RUKIY                    639902304,263993
RUKME,40.85481388888889,-85.52251111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHHG,N40511733W085312104,SUSAP KHHGK5CRUKME K50    W     N40511733W085312104                       W0056     NAR           RUKME                    096192403,209622
RUMUE,43.68485833333333,-85.95931388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43410549W085573353,SUSAEAENRT   RUMUE K50    W     N43410549W085573353                       W0056     NAR           RUMUE                    486922209,48697
RUNAE,40.65948611111111,-88.83310277777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBMI,N40393415W088495917,SUSAP KBMIK5CRUNAE K50    W     N40393415W088495917                       W0032     NAR           RUNAE                    365042605,136508
RUPEJ,40.61454722222222,-85.68247777777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40365237W085405692,SUSAEAENRT   RUPEJ K50    W     N40365237W085405692                       W0054     NAR           RUPEJ                    487002304,48705
RURDE,42.625908333333335,-86.05364722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLWA,N42373327W086031313,SUSAP KLWAK5CRURDE K50    W     N42373327W086031313                       W0054     NAR           RURDE                    466252201,246628
RURIE,40.73178611111111,-86.04430277777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40435443W086023949,SUSAEAENRT   RURIE K50    W     N40435443W086023949                       W0052     NAR           RURIE-MIL                487032403,48708
RUSOE,43.504444444444445,-89.76583333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43301600W089455700,SUSAEAENRT   RUSOE K50    C     N43301600W089455700                       W0027     NAR           RUSOE                    487152403,48720
RYELY,41.03333333333333,-89.9725,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N41020000W089582100,SUSAP KORDK5CRYELY K50    W     N41020000W089582100                       W0024     NAR           RYELY                    776292605,277632
SAADD,42.02888333333333,-85.54533611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDTW,N42014398W085324321,SUSAP KDTWK5CSAADD K50    W     N42014398W085324321                       W0057     NAR           SAADD                    751862304,175190
SAAYY,42.52706666666666,-91.42904722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N42313744W091254457,SUSAP KORDK5CSAAYY K30    W     N42313744W091254457                       W0014     NAR           SAAYY                    776312605,277634
SABBO,43.13145277777778,-91.16871388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43075323W091100737,SUSAEAENRT   SABBO K50    R   H N43075323W091100737                       W0016     NAR           SABBO                    487932403,48798
SABCO,41.220869444444446,-90.32812222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMLI,N41131513W090194124,SUSAP KMLIK5CSABCO K50    W     N41131513W090194124                       W0021     NAR           SABCO                    605732504,260576
SABLL,43.57528333333334,-88.66984166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFLD,N43343102W088401143,SUSAP KFLDK5CSABLL K50    W     N43343102W088401143                       W0036     NAR           SABLL                    898112605,189815
SABOE,43.041038888888885,-85.50035555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,6D6,N43022774W085300128,SUSAP 6D6 K5CSABOE K50    W     N43022774W085300128                       W0059     NAR           SABOE                    984972304,98502
SACHS,40.14404444444445,-86.51179444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40083856W086304246,SUSAEAENRT   SACHS K50    R     N40083856W086304246                       W0048     NAR           SACHS                    488092403,48814
SACOL,43.24876666666667,-85.99494722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFFX,N43145556W085594181,SUSAP KFFXK5CSACOL K50    W     N43145556W085594181                       W0056     NAR           SACOL                    889472605,188951
SADEE,40.50593055555556,-89.84967499999999,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPIA,N40302135W089505883,SUSAP KPIAK5CSADEE K50    C     N40302135W089505883                       W0024     NAR           SADEE                    881372504,288140
SADGY,39.84471944444444,-88.83626666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDEC,N39504099W088501056,SUSAP KDECK5CSADGY K50    R     N39504099W088501056                       W0031     NAR           SADGY                    656392605,165643
SADIE,42.03296388888889,-89.56643888888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRFD,N42015867W089335918,SUSAP KRFDK5CSADIE K50    W     N42015867W089335918                       W0027     NAR           SADIE                    001452403,300147
SAJSI,44.44949722222222,-89.29737222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSTE,N44265819W089175054,SUSAP KSTEK5CSAJSI K50    W     N44265819W089175054                       W0032     NAR           SAJSI                    231112403,323113
SALDR,42.68665277777777,-90.14310555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPVB,N42411195W090083518,SUSAP KPVBK5CSALDR K50    W     N42411195W090083518                       W0024     NAR           SALDR                    947222605,294725
SALES,42.62188611111111,-86.43295833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42371879W086255865,SUSAEAENRT   SALES K50    C   L N42371879W086255865                       W0051     NAR           SALES                    488682201,48873
SAMME,42.660263888888885,-85.73816666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42393695W085441740,SUSAEAENRT   SAMME K50    C   L N42393695W085441740                       W0057     NAR           SAMME                    488912605,48896
SAMNN,43.14664444444444,-87.99127222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43084792W087592858,SUSAEAENRT   SAMNN K50    W     N43084792W087592858                       W0040     NAR           SAMNN                    488952304,48900
SAPEL,41.22281111111111,-88.93871944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41132212W088561939,SUSAEAENRT   SAPEL K50    W     N41132212W088561939                       W0031     NAR           SAPEL                    489172403,48922
SARAN,42.91110555555555,-85.26466111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42543998W085155278,SUSAEAENRT   SARAN K50    C   L N42543998W085155278                       W0060     NAR           SARAN                    489302012,48935
SARRO,43.17865277777778,-89.96906944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43104315W089580865,SUSAEAENRT   SARRO K50    W     N43104315W089580865                       W0025     NAR           SARRO                    489442304,48949
SARUH,39.65267222222222,-86.445775,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIND,N39390962W086264479,SUSAP KINDK5CSARUH K50    W     N39390962W086264479                       W0048     NAR           SARUH                    243302403,224333
SATPY,39.80161944444444,-89.57189444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSPI,N39480583W089341882,SUSAP KSPIK5CSATPY K50    R     N39480583W089341882                       W0025     NAR           SATPY                    217002403,321702
SAVAN,42.306425,-90.44644722222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42182313W090264721,SUSAEAENRT   SAVAN K30    R     N42182313W090264721                       W0021     NAR           SAVAN                    489752504,48980
SAXON,42.913475,-87.65759444444446,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRAC,N42544851W087392734,SUSAP KRACK5CSAXON K50    W     N42544851W087392734                       W0043     NAR           SAXON                    970072605,297010
SAYBA,40.37829722222222,-88.51138611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40224187W088304099,SUSAEAENRT   SAYBA K50    R   L N40224187W088304099                       W0034     NAR           SAYBA                    489932605,48998
SAYMU,42.699691666666666,-87.72763055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRAC,N42415889W087433947,SUSAP KRACK5CSAYMU K50    W     N42415889W087433947                       W0042     NAR           SAYMU                    970082403,297011
SAYXE,43.99409722222222,-86.27306666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLDM,N43593875W086162304,SUSAP KLDMK5CSAYXE K50    W     N43593875W086162304                       W0054     NAR           SAYXE                    387072504,238710
SCHAM,42.702675000000006,-85.06088888888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42420963W085033920,SUSAEAENRT   SCHAM K50    W     N42420963W085033920                       W0062     NAR           SCHAM                    490692605,49074
SEABS,40.991194444444446,-85.29091111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40592830W085172728,SUSAEAENRT   SEABS K50    W     N40592830W085172728                       W0058     NAR           SEABS                    491252605,49130
SELOY,40.51063888888889,-86.6811388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,1I9,N40303830W086405210,SUSAP 1I9 K5CSELOY K50    W     N40303830W086405210                       W0047     NAR           SELOY                    843432403,84348
SEMOE,44.350630555555554,-88.45669722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATW,N44210227W088272411,SUSAP KATWK5CSEMOE K50    W     N44210227W088272411                       W0038     NAR           SEMOE                    263452304,126349
SENNA,44.27283333333333,-88.13322777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGRB,N44162220W088075962,SUSAP KGRBK5CSENNA K50    C     N44162220W088075962                       W0041     NAR           SENNA                    037092605,203712
SENTR,40.29785555555555,-85.11022222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40175228W085063680,SUSAEAENRT   SENTR K50    W     N40175228W085063680                       W0058     NAR           SENTR                    492062304,49211
SERCY,41.235997222222224,-88.26830555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41140959W088160590,SUSAEAENRT   SERCY K50    C   L N41140959W088160590                       W0036     NAR           SERCY                    492122403,49217
SESPY,42.648155555555554,-90.57814444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPVB,N42385336W090344132,SUSAP KPVBK5CSESPY K50    W     N42385336W090344132                       W0020     NAR           SESPY                    947232403,294726
SEVEE,40.75772777777778,-87.19816666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,50I,N40452782W087115340,SUSAP 50I K5CSEVEE K50    W     N40452782W087115340                       W0044     NAR           SEVEE                    948152605,94820
SEWAY,40.850175,-88.07906666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIKK,N40510063W088044464,SUSAP KIKKK5CSEWAY K50    C     N40510063W088044464                       W0037     NAR           SEWAY                    232802403,223283
SEWTO,41.74778333333333,-85.51130277777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGSH,N41445202W085304069,SUSAP KGSHK5CSEWTO K50    W     N41445202W085304069                       W0057     NAR           SEWTO                    044122506,204415
SEYVY,43.47983888888889,-88.23616944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KETB,N43284742W088141021,SUSAP KETBK5CSEYVY K50    W     N43284742W088141021                       W0039     NAR           SEYVY                    848132403,184817
SHAIN,41.64361111111111,-89.13583333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N41383700W089080900,SUSAP KORDK5CSHAIN K50    W     N41383700W089080900                       W0030     NAR           SHAIN                    776342403,277637
SHANX,41.44071944444444,-84.42529722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDTW,N41262659W084253107,SUSAP KDTWK5CSHANX K50    W     N41262659W084253107                       W0064     NAR           SHANX                    751922102,175196
SHARE,39.49214722222222,-87.50859444444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39293173W087303094,SUSAEAENRT   SHARE K50    W     N39293173W087303094                       W0040     NAR           SHARE                    492692407,49274
SHAUB,41.84077777777778,-89.64221111111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41502680W089383196,SUSAEAENRT   SHAUB K50    W     N41502680W089383196                       W0027     NAR           SHAUB                    492762605,49281
SHEAN,40.40365277777778,-85.02228055555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40241315W085012021,SUSAEAENRT   SHEAN K50    W     N40241315W085012021                       W0059     NAR           SHEAN                    492862403,49291
SHELR,43.25566388888889,-87.79247222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43152039W087473290,SUSAEAENRT   SHELR K50    W     N43152039W087473290                       W0042     NAR           SHELR                    492992306,49304
SHENK,41.308175,-84.94419722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGWB,N41182943W084563911,SUSAP KGWBK5CSHENK K50    R     N41182943W084563911                       W0061     NAR           SHENK                    060152605,206018
SHIKY,44.19444444444444,-88.41805555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44114000W088250500,SUSAEAENRT   SHIKY K50    W     N44114000W088250500                       W0038     NAR           SHIKY                    493202401,49325
SHIRM,44.429341666666666,-88.49651666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGRB,N44254563W088294746,SUSAP KGRBK5CSHIRM K50    W     N44254563W088294746                       W0038     NAR           SHIRM                    037102304,203713
SHLTZ,43.77194444444444,-87.44027777777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43461900W087262500,SUSAEAENRT   SHLTZ K50    W     N43461900W087262500                       W0045     NAR           SHLTZ                    493452203,49350
SHOOD,44.25547777777778,-88.21384166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44151972W088124983,SUSAEAENRT   SHOOD K50    R   L N44151972W088124983                       W0040     NAR           SHOOD                    493632304,49368
SHRIE,40.57340555555556,-89.96088888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPIA,N40342426W089573920,SUSAP KPIAK5CSHRIE K50    W     N40342426W089573920                       W0023     NAR           SHRIE                    881382403,288141
