ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
VIBUC,44.14986944444444,-93.60441666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KACQ,N44085953W093361590,SUSAP KACQK3CVIBUC K30    W     N44085953W093361590                       E0002     NAR           VIBUC                    143292403,114333
VIGGR,42.555186111111105,-93.12411944444443,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42331867W093072683,SUSAEAENRT   VIGGR K30    W   H N42331867W093072683                       W0001     NAR           VIGGR                    519962605,52001
VIKNG,42.96601944444445,-91.54325,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42575767W091323570,SUSAEAENRT   VIKNG K30    C   H N42575767W091323570                       W0013     NAR           VIKNG                    520072403,52012
VIRGN,42.563311111111105,-94.29426388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42334792W094173935,SUSAEAENRT   VIRGN K30    W   H N42334792W094173935                       E0008     NAR           VIRGN                    520352504,52040
VITUY,45.78149166666667,-92.62448888888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGTG,N45465337W092372816,SUSAP KGTGK5CVITUY K50    W     N45465337W092372816                       W0007     NAR           VITUY                    052172504,205220
VIYUR,44.8911,-91.15042777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEAU,N44532796W091090154,SUSAP KEAUK5CVIYUR K50    R     N44532796W091090154                       W0018     NAR           VIYUR                    793882605,179392
VOCAB,45.54388888888889,-94.80531944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,D39,N45323800W094481915,SUSAP D39 K3CVOCAB K30    W     N45323800W094481915                       E0010     NAR           VOCAB                    069312605,106935
VOFHA,44.624941666666665,-94.87782777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOVL,N44372979W094524018,SUSAP KOVLK3CVOFHA K30    W     N44372979W094524018                       E0011     NAR           VOFHA                    813402605,281343
VOPPU,43.56107222222222,-94.13571944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFRM,N43333986W094080859,SUSAP KFRMK3CVOPPU K30    W     N43333986W094080859                       E0006     NAR           VOPPU                    937712605,193775
VOZVE,46.94985833333333,-92.50623055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDLH,N46565949W092302243,SUSAP KDLHK3CVOZVE K30    W     N46565949W092302243                       W0009     NAR           VOZVE                    722072403,172211
VUHNY,46.588375,-94.19411944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPWC,N46351815W094113883,SUSAP KPWCK3CVUHNY K30    W     N46351815W094113883                       E0005     NAR           VUHNY                    960172504,296020
VURLY,46.92277222222222,-91.98346388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46552198W091590047,SUSAEAENRT   VURLY K30    W   B N46552198W091590047                       W0013     NAR           VURLY                    527622409,52767
VUYUN,43.9052,-93.44005833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KACQ,N43541872W093262421,SUSAP KACQK3CVUYUN K30    W     N43541872W093262421                       E0001     NAR           VUYUN                    143302403,114334
VUZID,44.06845833333334,-91.87668055555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44040645W091523605,SUSAEAENRT   VUZID K30    R   L N44040645W091523605                       W0011     NAR           VUZID                    527722403,52777
WABIV,46.347188888888894,-96.1622388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFFM,N46204988W096094406,SUSAP KFFMK3CWABIV K30    W     N46204988W096094406                       E0021     NAR           WABIV                    888102403,188814
WABNY,44.03286666666666,-91.59671388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KONA,N44015832W091354817,SUSAP KONAK3CWABNY K30    C     N44015832W091354817                       W0014     NAR           WABNY                    753132605,275316
WABOP,45.53697777777778,-95.39156666666668,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45321312W095232964,SUSAEAENRT   WABOP K30    W     N45321312W095232964                       E0015     NAR           WABOP                    528032504,52808
WAGIK,44.022483333333334,-94.49938888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44012094W094295780,SUSAEAENRT   WAGIK K30    W   L N44012094W094295780                       E0009     NAR           WAGIK                    528552403,52860
WAKEP,43.86983055555556,-91.24279444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLSE,N43521139W091143406,SUSAP KLSEK5CWAKEP K50    W     N43521139W091143406                       W0016     NAR           WAKEP                    449622403,244965
WAKON,43.784591666666664,-96.15610555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPQN,N43470453W096092198,SUSAP KPQNK3CWAKON K30    W     N43470453W096092198                       E0021     NAR           WAKON                    920592605,292062
WAKUV,45.102558333333334,-90.37725833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMDZ,N45060921W090223813,SUSAP KMDZK5CWAKUV K50    W     N45060921W090223813                       W0024     NAR           WAKUV                    527012403,252704
WALDU,47.45836388888889,-92.53352222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHIB,N47273011W092320068,SUSAP KHIBK3CWALDU K30    W     N47273011W092320068                       W0009     NAR           WALDU                    098632403,209866
WALUR,46.91652777777777,-93.945525,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KXVG,N46545950W093564389,SUSAP KXVGK3CWALUR K30    W     N46545950W093564389                       E0003     NAR           WALUR                    437872403,343789
WAMEL,43.80083333333333,-90.59861111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43480300W090355500,SUSAEAENRT   WAMEL K50    C     N43480300W090355500                       W0021     NAR           WAMEL                    529492403,52954
WANBI,45.887299999999996,-95.35853055555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAXN,N45531428W095213071,SUSAP KAXNK3CWANBI K30    W     N45531428W095213071                       E0014     NAR           WANBI                    285622605,128566
WANIR,46.7632,-94.87296111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPKD,N46454752W094522266,SUSAP KPKDK3CWANIR K30    R     N46454752W094522266                       E0010     NAR           WANIR                    897152605,289718
WANPO,42.505941666666665,-93.93761944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEBS,N42302139W093561543,SUSAP KEBSK3CWANPO K30    W     N42302139W093561543                       E0005     NAR           WANPO                    796182605,179622
WANSO,45.47123055555556,-91.75930555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRPD,N45281643W091453350,SUSAP KRPDK5CWANSO K50    W     N45281643W091453350                       W0014     NAR           WANSO                    043572605,304359
WANUY,46.34807222222222,-92.89142500000001,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMZH,N46205306W092532913,SUSAP KMZHK3CWANUY K30    W     N46205306W092532913                       W0005     NAR           WANUY                    686292403,268632
WAPSA,45.348258333333334,-94.62631944444443,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPEX,N45205373W094373475,SUSAP KPEXK3CWAPSA K30    W     N45205373W094373475                       E0009     NAR           WAPSA                    854102605,285413
WARAP,42.93403333333333,-95.54249444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCKP,N42560252W095323298,SUSAP KCKPK3CWARAP K30    W     N42560252W095323298                       E0017     NAR           WARAP                    499082504,149912
WARIL,47.13957222222222,-91.4955138888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTWM,N47082246W091294385,SUSAP KTWMK3CWARIL K30    W     N47082246W091294385                       W0017     NAR           WARIL                    356332304,335635
WAROS,43.57678611111111,-90.61425277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,Y51,N43343643W090365131,SUSAP Y51 K5CWAROS K50    W     N43343643W090365131                       W0021     NAR           WAROS                    570892605,357091
WASPS,46.635469444444446,-90.88457500000001,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46380769W090530447,SUSAEAENRT   WASPS K50    R   L N46380769W090530447                       W0022     NAR           WASPS                    530642605,53069
WATAM,46.43136388888889,-95.15192222222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46255291W095090692,SUSAEAENRT   WATAM K30    W   L N46255291W095090692                       E0013     NAR           WATAM                    530692403,53074
WATKU,43.94471944444444,-96.30333055555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPQN,N43564099W096181199,SUSAP KPQNK3CWATKU K30    W     N43564099W096181199                       E0022     NAR           WATKU                    920602605,292063
WATOG,45.614605555555556,-91.65220555555557,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45365258W091390794,SUSAEAENRT   WATOG K50    W     N45365258W091390794                       W0015     NAR           WATOG                    530862605,53091
WEBYE,43.641080555555554,-90.87424166666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLSE,N43382789W090522727,SUSAP KLSEK5CWEBYE K50    W     N43382789W090522727                       W0019     NAR           WEBYE                    449632605,244966
WEDAM,44.107397222222225,-92.86257499999999,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTOB,N44062663W092514527,SUSAP KTOBK3CWEDAM K30    W     N44062663W092514527                       W0004     NAR           WEDAM                    317392605,331741
WEDNU,46.877922222222224,-92.50915,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCOQ,N46524052W092303294,SUSAP KCOQK3CWEDNU K30    W     N46524052W092303294                       W0009     NAR           WEDNU                    544752605,154479
WEDUL,46.76332222222222,-93.48624166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHZX,N46454796W093291047,SUSAP KHZXK3CWEDUL K30    W     N46454796W093291047                       W0001     NAR           WEDUL                    184912605,218494
WELCM,43.0513,-91.27038055555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N43030468W091161337,SUSAP KORDK5CWELCM K30    W     N43030468W091161337                       W0015     NAR           WELCM                    776672403,277670
WELOK,45.690644444444445,-94.25798333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45412632W094152874,SUSAEAENRT   WELOK K30    W   H N45412632W094152874                       E0006     NAR           WELOK                    532902504,53295
WEMAN,47.17581944444444,-91.517325,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N47103295W091310237,SUSAEAENRT   WEMAN K30    W   B N47103295W091310237                       W0017     NAR           WEMAN                    533132409,53318
WEMSU,43.39978055555555,-93.69496111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFXY,N43235921W093414186,SUSAP KFXYK3CWEMSU K30    W     N43235921W093414186                       E0003     NAR           WEMSU                    966972504,196701
WEMUG,44.280186111111114,-89.87847777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KISW,N44164867W089524252,SUSAP KISWK5CWEMUG K50    W     N44164867W089524252                       W0027     NAR           WEMUG                    264932403,226496
WENIB,46.067708333333336,-93.13504722222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46040375W093080617,SUSAEAENRT   WENIB K30    W   L N46040375W093080617                       W0003     NAR           WENIB                    533372403,53342
WENNR,46.24449722222222,-95.19868055555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46144019W095115525,SUSAEAENRT   WENNR K30    R     N46144019W095115525                       E0013     NAR           WENNR                    533422605,53347
WENVI,46.66249722222222,-95.30351944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KADC,N46394499W095181267,SUSAP KADCK3CWENVI K30    W     N46394499W095181267                       E0014     NAR           WENVI                    148512403,114855
WEPIM,44.028977777777776,-93.52305555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44014432W093312300,SUSAEAENRT   WEPIM K30    W     N44014432W093312300                       E0001     NAR           WEPIM                    533562605,53361
WERAM,45.64346666666667,-93.30278333333332,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCBG,N45383648W093181002,SUSAP KCBGK3CWERAM K30    W     N45383648W093181002                       W0001     NAR           WERAM                    452572403,145261
WEROK,43.71270833333334,-91.41942222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLSE,N43424575W091250992,SUSAP KLSEK5CWEROK K30    W     N43424575W091250992                       W0015     NAR           WEROK                    449642605,244967
WERUL,45.12699166666667,-96.34553888888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDXX,N45073717W096204394,SUSAP KDXXK3CWERUL K30    W     N45073717W096204394                       E0022     NAR           WERUL                    788492605,178853
WESBA,43.095930555555555,-92.65388055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCCY,N43054535W092391397,SUSAP KCCYK3CWESBA K30    W     N43054535W092391397                       W0005     NAR           WESBA                    455522605,145556
WESIX,44.79756944444444,-91.79041388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEAU,N44475125W091472549,SUSAP KEAUK5CWESIX K50    W     N44475125W091472549                       W0013     NAR           WESIX                    793892605,179393
WETMO,45.01678888888889,-96.21476666666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDXX,N45010044W096125316,SUSAP KDXXK3CWETMO K30    W     N45010044W096125316                       E0021     NAR           WETMO                    788502605,178854
WETUB,45.739558333333335,-94.96075555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,D39,N45442241W094573872,SUSAP D39 K3CWETUB K30    W     N45442241W094573872                       E0011     NAR           WETUB                    069322605,106936
WEVBA,43.769302777777774,-90.99704444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLSE,N43460949W090594936,SUSAP KLSEK5CWEVBA K50    W     N43460949W090594936                       W0018     NAR           WEVBA                    449652403,244968
WHOSO,44.035675,-95.43612777777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44020843W095261006,SUSAEAENRT   WHOSO K30    W     N44020843W095261006                       E0016     NAR           WHOSO                    534972504,53502
WIBAM,44.890394444444446,-91.92848611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLUM,N44532542W091554255,SUSAP KLUMK5CWIBAM K50    W     N44532542W091554255                       W0012     NAR           WIBAM                    459182605,245921
WIBIL,46.42038888888889,-93.22658333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHZX,N46251340W093133570,SUSAP KHZXK3CWIBIL K30    W     N46251340W093133570                       W0003     NAR           WIBIL                    184922605,218495
WIBUD,42.878794444444445,-93.22486111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHPT,N42524366W093132950,SUSAP KHPTK3CWIBUD K30    W     N42524366W093132950                       E0000     NAR           WIBUD                    130112403,213014
WICKR,45.31745,-91.80317222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRPD,N45190282W091481142,SUSAP KRPDK5CWICKR K50    W     N45190282W091481142                       W0013     NAR           WICKR                    043582403,304360
WIDAL,43.583200000000005,-91.18798333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,Y51,N43345952W091111674,SUSAP Y51 K5CWIDAL K50    W     N43345952W091111674                       W0016     NAR           WIDAL                    570902403,357092
WIDIS,44.77283611111111,-94.35153888888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44462221W094210554,SUSAEAENRT   WIDIS K30    C   L N44462221W094210554                       E0007     NAR           WIDIS                    535402605,53545
WIEDS,47.504219444444445,-93.24583055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N47301519W093144499,SUSAEAENRT   WIEDS K30    W   H N47301519W093144499                       W0003     NAR           WIEDS                    535502409,53555
WILDD,44.42796666666666,-90.60118055555554,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44254068W090360425,SUSAEAENRT   WILDD K50    R   H N44254068W090360425                       W0022     NAR           WILDD                    536012605,53606
WIMAG,46.58806111111112,-93.68941111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAIT,N46351702W093412188,SUSAP KAITK3CWIMAG K30    W     N46351702W093412188                       E0001     NAR           WIMAG                    181502403,118154
WIMJY,47.39212777777778,-93.47535277777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N47233166W093283127,SUSAEAENRT   WIMJY K30    C   L N47233166W093283127                       W0001     NAR           WIMJY                    536472304,53652
WIMRA,45.559730555555554,-90.09869444444443,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTKV,N45333503W090055530,SUSAP KTKVK5CWIMRA K50    W     N45333503W090055530                       W0027     NAR           WIMRA                    303382403,330340
WINDD,46.114375,-94.80468333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMSP,N46065175W094481686,SUSAP KMSPK3CWINDD K30    W     N46065175W094481686                       E0010     NAR           WINDD                    646062605,264609
WINIV,45.55798333333333,-94.60066944444443,TERMINAL_WAYPOINT,USA,SUSAP,P,C,D39,N45332874W094360241,SUSAP D39 K3CWINIV K30    W     N45332874W094360241                       E0009     NAR           WINIV                    069332403,106937
WIPAD,47.06688611111112,-91.69864722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTWM,N47040079W091415513,SUSAP KTWMK3CWIPAD K30    W     N47040079W091415513                       W0016     NAR           WIPAD                    356342605,335636
WIPLY,43.598263888888894,-94.67711111111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMJQ,N43355375W094403760,SUSAP KMJQK3CWIPLY K30    W     N43355375W094403760                       E0010     NAR           WIPLY                    587562605,258759
WIRSA,46.831561111111114,-91.84132222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDLH,N46495362W091502876,SUSAP KDLHK3CWIRSA K30    R     N46495362W091502876                       W0014     NAR           WIRSA                    722082304,172212
WISBU,42.44320833333333,-93.23299444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIFA,N42263555W093135878,SUSAP KIFAK3CWISBU K30    W     N42263555W093135878                       E0000     NAR           WISBU                    227372504,222740
WISCN,45.30540277777777,-89.46497500000001,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45181945W089275391,SUSAEAENRT   WISCN K50    W   H N45181945W089275391                       W0032     NAR           WISCN                    537422605,53747
WITOL,43.4154,-90.7157388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43245544W090425666,SUSAEAENRT   WITOL K50    W     N43245544W090425666                       W0020     NAR           WITOL                    537772605,53782
WIVIX,43.344008333333335,-90.40811944444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43203843W090242923,SUSAEAENRT   WIVIX K50    W     N43203843W090242923                       W0022     NAR           WIVIX                    537912403,53796
WIVKA,45.48017222222222,-95.87884444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMOX,N45284862W095524384,SUSAP KMOXK3CWIVKA K30    W     N45284862W095524384                       E0019     NAR           WIVKA                    623532403,262356
WIVTA,45.726038888888894,-95.35878055555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGHW,N45433374W095213161,SUSAP KGHWK3CWIVTA K30    W     N45433374W095213161                       E0015     NAR           WIVTA                    999632403,199967
WIZNU,47.02788888888889,-91.80698888888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTWM,N47014040W091482516,SUSAP KTWMK3CWIZNU K30    W     N47014040W091482516                       W0015     NAR           WIZNU                    356352605,335637
WLCHS,44.58898888888889,-89.63917222222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSTE,N44352036W089382102,SUSAP KSTEK5CWLCHS K50    W     N44352036W089382102                       W0029     NAR           WLCHS                    231152304,323117
WLSTN,45.47401111111111,-91.01535277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45282644W091005527,SUSAEAENRT   WLSTN K50    R     N45282644W091005527                       W0019     NAR           WLSTN                    538272304,53832
WOFPE,47.31112222222222,-94.80751111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBJI,N47184004W094482704,SUSAP KBJIK3CWOFPE K30    W     N47184004W094482704                       E0009     NAR           WOFPE                    344782605,134482
WOGEJ,42.34229444444445,-92.62407777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KALO,N42203226W092372668,SUSAP KALOK3CWOGEJ K30    W     N42203226W092372668                       W0005     NAR           WOGEJ                    193332605,119337
WOKAB,44.23893611111111,-92.718075,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTOB,N44142017W092430507,SUSAP KTOBK3CWOKAB K30    W     N44142017W092430507                       W0005     NAR           WOKAB                    317402504,331742
WOKOS,44.77399166666667,-89.71240277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCWA,N44462637W089424465,SUSAP KCWAK5CWOKOS K50    C     N44462637W089424465                       W0029     NAR           WOKOS                    605512403,160555
WOKUN,46.48479444444445,-90.95525,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KASX,N46290526W090571890,SUSAP KASXK5CWOKUN K50    R     N46290526W090571890                       W0021     NAR           WOKUN                    241272403,124131
WOLOP,42.54343055555555,-92.37252777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KALO,N42323635W092222110,SUSAP KALOK3CWOLOP K30    R     N42323635W092222110                       W0007     NAR           WOLOP                    193342605,119338
WONDU,42.58441666666667,-92.44404444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KALO,N42350390W092263856,SUSAP KALOK3CWONDU K30    W     N42350390W092263856                       W0006     NAR           WONDU                    193352504,119339
WONUG,45.68635833333333,-90.44821666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPBH,N45411089W090265358,SUSAP KPBHK5CWONUG K50    W     N45411089W090265358                       W0024     NAR           WONUG                    832832304,283286
WOOOD,44.691336111111106,-94.93819444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44412881W094561750,SUSAEAENRT   WOOOD K30    W     N44412881W094561750                       E0012     NAR           WOOOD                    539912403,53996
WOPMU,46.57783333333334,-91.88806944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDYT,N46344020W091531705,SUSAP KDYTK3CWOPMU K50    W     N46344020W091531705                       W0014     NAR           WOPMU                    790252605,179029
WOPUW,44.698366666666665,-94.82261666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOVL,N44415412W094492142,SUSAP KOVLK3CWOPUW K30    W     N44415412W094492142                       E0011     NAR           WOPUW                    813412504,281344
WORAP,46.95597777777778,-95.40103611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPKD,N46572152W095240373,SUSAP KPKDK3CWORAP K30    W     N46572152W095240373                       E0014     NAR           WORAP                    897162605,289719
WORBI,43.69443888888888,-95.69576111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOTG,N43413998W095414474,SUSAP KOTGK3CWORBI K30    W     N43413998W095414474                       E0018     NAR           WORBI                    805732504,280576
WOREB,42.97499166666667,-95.83282222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSHL,N42582997W095495816,SUSAP KSHLK3CWOREB K30    W     N42582997W095495816                       E0019     NAR           WOREB                    154672605,315469
WOREG,43.24458888888889,-90.4054888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOVS,N43144052W090241976,SUSAP KOVSK5CWOREG K50    W     N43144052W090241976                       W0022     NAR           WOREG                    814322403,281435
WOTIM,42.682494444444444,-93.88088611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEAG,N42405698W093525119,SUSAP KEAGK3CWOTIM K30    W     N42405698W093525119                       E0005     NAR           WOTIM                    790692403,179073
WOTMO,43.79713611111111,-90.09479999999999,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43474969W090054128,SUSAEAENRT   WOTMO K50    W     N43474969W090054128                       W0025     NAR           WOTMO                    540542403,54059
WOTVI,43.117155555555556,-93.12740277777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMCW,N43070176W093073865,SUSAP KMCWK3CWOTVI K30    R     N43070176W093073865                       W0001     NAR           WOTVI                    516452403,251648
WOTVO,44.390477777777775,-94.55827777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KULM,N44232572W094332980,SUSAP KULMK3CWOTVO K30    W     N44232572W094332980                       E0009     NAR           WOTVO                    376522605,337654
WOVLA,42.6368,-94.41393333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPOH,N42381248W094245016,SUSAP KPOHK3CWOVLA K30    W     N42381248W094245016                       E0009     NAR           WOVLA                    915052403,291508
WOVUR,45.84115833333333,-92.76825,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGTG,N45502817W092460570,SUSAP KGTGK5CWOVUR K30    W     N45502817W092460570                       W0006     NAR           WOVUR                    052182605,205221
WOXER,46.55064722222222,-93.22706666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHZX,N46330233W093133744,SUSAP KHZXK3CWOXER K30    W     N46330233W093133744                       W0003     NAR           WOXER                    184932605,218496
WOXIG,44.17570277777777,-94.91332777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,D42,N44103253W094544798,SUSAP D42 K3CWOXIG K30    W     N44103253W094544798                       E0012     NAR           WOXIG                    069862504,106990
WOXOM,44.32080555555556,-96.86014722222221,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBKX,N44191490W096513653,SUSAP KBKXK3CWOXOM K30    R     N44191490W096513653                       E0026     NAR           WOXOM                    355692605,135573
WUFEF,46.75007222222222,-92.51665555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDLH,N46450026W092305996,SUSAP KDLHK3CWUFEF K30    W     N46450026W092305996                       W0009     NAR           WUFEF                    722092605,172213
WUGAX,45.695125,-92.41765833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGTG,N45414245W092250357,SUSAP KGTGK5CWUGAX K50    W     N45414245W092250357                       W0008     NAR           WUGAX                    052192304,205222
WUKPI,44.10795,-91.78151666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KONA,N44062862W091465346,SUSAP KONAK3CWUKPI K30    W     N44062862W091465346                       W0012     NAR           WUKPI                    753142403,275317
WUMBO,44.69768611111111,-91.47630555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44415167W091283470,SUSAEAENRT   WUMBO K50    R   L N44415167W091283470                       W0015     NAR           WUMBO                    541932403,54198
WUMIR,45.035977777777774,-95.782375,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMVE,N45020952W095465655,SUSAP KMVEK3CWUMIR K30    W     N45020952W095465655                       E0018     NAR           WUMIR                    670492605,267052
WUMPI,44.93074722222222,-95.66959444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMVE,N44555069W095401054,SUSAP KMVEK3CWUMPI K30    W     N44555069W095401054                       E0017     NAR           WUMPI                    670502605,267053
WUNYE,45.71053055555556,-95.20449722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAXN,N45423791W095121619,SUSAP KAXNK3CWUNYE K30    W     N45423791W095121619                       E0013     NAR           WUNYE                    285632605,128567
WURAN,42.598908333333334,-92.39535555555557,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KALO,N42355607W092234328,SUSAP KALOK3CWURAN K30    W     N42355607W092234328                       W0006     NAR           WURAN                    193362403,119340
WURLU,42.56769166666667,-93.22780833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHPT,N42340369W093134011,SUSAP KHPTK3CWURLU K30    W     N42340369W093134011                       E0000     NAR           WURLU                    130122504,213015
WUSKA,44.42231388888889,-95.77765,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMML,N44252033W095463954,SUSAP KMMLK3CWUSKA K30    W     N44252033W095463954                       E0018     NAR           WUSKA                    611932605,261196
WUSMI,46.305588888888884,-94.729825,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSAZ,N46182012W094434737,SUSAP KSAZK3CWUSMI K30    W     N46182012W094434737                       E0009     NAR           WUSMI                    088912605,308893
