ident,lat,lon,waypoint_classes,area_codes,record_count
TOLLS,34.21070278,-80.49076389,ENROUTE_WAYPOINT,USA,1
TOLLY,44.39891667,-69.62657778,ENROUTE_WAYPOINT,USA,1
TOLLZ,28.4994,-81.44532778,ENROUTE_WAYPOINT,USA,1
TOLNE,45.80399444,-108.60815278,TERMINAL_WAYPOINT,USA,1
TOLOC,45.53544167,-122.44363611,TERMINAL_WAYPOINT,USA,1
TOLOW,40.09064167,-92.48439167,ENROUTE_WAYPOINT,USA,1
TOLOY,45.99922778,-89.04265,TERMINAL_WAYPOINT,USA,1
TOLPE,43.63186667,-83.94136667,TERMINAL_WAYPOINT,USA,1
TOLSE,28.88316667,-95.99931667,ENROUTE_WAYPOINT,USA,1
TOLUE,41.051825,-93.70766667,ENROUTE_WAYPOINT,USA,1
TOLUY,38.99709167,-86.01145833,TERMINAL_WAYPOINT,USA,1
TOLVE,42.66483333,-85.80094722,TERMINAL_WAYPOINT,USA,1
TOMAC,39.68414722,-78.13600556,ENROUTE_WAYPOINT,USA,1
TOMAD,40.25439167,-122.76411389,ENROUTE_WAYPOINT,USA,1
TOMAE,35.73554722,-85.69971389,ENROUTE_WAYPOINT,USA,1
TOMAH,34.78843056,-77.43674722,ENROUTE_WAYPOINT,USA,1
TOMAT,38.39805556,-92.16809722,ENROUTE_WAYPOINT,USA,1
TOMAZ,21.30894167,-71.84724444,ENROUTE_WAYPOINT,USA,1
TOMBE,44.0929,-88.3167,TERMINAL_WAYPOINT,USA,1
TOMBS,31.76621111,-110.21534722,ENROUTE_WAYPOINT,USA,1
TOMCA,38.57846944,-80.61141389,ENROUTE_WAYPOINT,USA,1
TOMCH,38.34666111,-106.77130833,ENROUTE_WAYPOINT,USA,1
TOMCT,33.50182778,-88.26856944,ENROUTE_WAYPOINT,USA,1
TOMDY,30.93517778,-81.42359167,ENROUTE_WAYPOINT,USA,1
TOMEE,27.1,-79.41666667,ENROUTE_WAYPOINT,USA,1
TOMEI,32.96526944,-88.565625,ENROUTE_WAYPOINT,USA,1
TOMES,42.14535278,-72.96706667,ENROUTE_WAYPOINT,USA,1
TOMEY,43.04855556,-89.39994722,ENROUTE_WAYPOINT,USA,1
TOMHI,32.29886667,-99.67423889,TERMINAL_WAYPOINT,USA,1
TOMHO,36.92933056,-97.10136944,TERMINAL_WAYPOINT,USA,1
TOMIE,43.16965833,-71.45701111,ENROUTE_WAYPOINT,USA,1
TOMJO,36.14555,-82.33063056,TERMINAL_WAYPOINT,USA,1
TOMKE,35.58911389,-90.57429167,TERMINAL_WAYPOINT,USA,1
TOMLE,35.65882222,-87.76191389,ENROUTE_WAYPOINT,USA,1
TOMLN,33.47675,-89.48052778,ENROUTE_WAYPOINT,USA,1
TOMMA,30.372575,-86.31748611,ENROUTE_WAYPOINT,USA,1
TOMME,35.44742222,-80.97214444,TERMINAL_WAYPOINT,USA,1
TOMMI,42.45914444,-96.46361389,TERMINAL_WAYPOINT,USA,1
TOMMK,41.65416111,-81.76303333,TERMINAL_WAYPOINT,USA,1
TOMMM,61.49583333,-150.18361111,TERMINAL_WAYPOINT,CAN,1
TOMMS,41.27433056,-83.14788611,TERMINAL_WAYPOINT,USA,1
TOMMY,59.25298056,-155.81905833,ENROUTE_WAYPOINT,CAN,1
TOMMZ,35.40241667,-75.06382222,ENROUTE_WAYPOINT,USA,1
TOMOS,36.2698,-94.23737222,ENROUTE_WAYPOINT,USA,1
TOMPS,60.49623333,-151.33606667,ENROUTE_WAYPOINT,CAN,1
TOMPY,67.105225,-157.86445278,ENROUTE_WAYPOINT,CAN,1
TOMRE,47.33545556,-122.51689444,TERMINAL_WAYPOINT,USA,1
TOMSE,34.15987778,-84.58590833,TERMINAL_WAYPOINT,USA,1
TOMSN,40.35674167,-105.43695833,ENROUTE_WAYPOINT,USA,1
TOMTA,41.59911389,-81.18177222,TERMINAL_WAYPOINT,USA,1
TOMTE,33.87539722,-84.29894167,TERMINAL_WAYPOINT,USA,1
TOMTY,32.88661944,-116.99457222,TERMINAL_WAYPOINT,USA,1
TOMVE,40.05143056,-74.33216389,ENROUTE_WAYPOINT,USA,1
TOMYD,39.72750556,-77.133025,ENROUTE_WAYPOINT,USA,1
TOMYE,41.08020278,-72.40512778,ENROUTE_WAYPOINT,USA,1
TOMYS,33.99371111,-118.26437778,TERMINAL_WAYPOINT,USA,1
TOMYY,37.53616944,-120.62950278,TERMINAL_WAYPOINT,USA,1
TOMZA,27.59408611,-97.85528611,ENROUTE_WAYPOINT,USA,1
TONAE,39.40178333,-108.092625,TERMINAL_WAYPOINT,USA,1
TONBE,8.77733056,167.91734167,ENROUTE_WAYPOINT,USA,1
TONCA,44.91599444,-93.63375278,TERMINAL_WAYPOINT,USA,1
TONCE,40.282225,-94.62318333,ENROUTE_WAYPOINT,USA,1
TONDE,7.50962778,152.12010556,ENROUTE_WAYPOINT,USA,1
TONEE,44.70174167,-93.07813333,TERMINAL_WAYPOINT,USA,1
TONEO,37.549025,-77.48899167,TERMINAL_WAYPOINT,USA,1
TONES,37.99585,-87.42072778,TERMINAL_WAYPOINT,USA,1
TONEY,30.22311944,-64.42343333,ENROUTE_WAYPOINT,USA,1
TONGE,42.28020278,-88.85425833,TERMINAL_WAYPOINT,USA,1
TONGS,55.478125,-131.92543333,ENROUTE_WAYPOINT,CAN,1
TONIC,42.17603056,-88.54913611,TERMINAL_WAYPOINT,USA,1
TONIE,41.88371389,-87.49076389,TERMINAL_WAYPOINT,USA,1
TONIO,37.25422222,-83.02986944,ENROUTE_WAYPOINT,USA,1
TONKE,40.34089722,-96.78299722,ENROUTE_WAYPOINT,USA,1
TONNA,44.07268056,-93.15635556,ENROUTE_WAYPOINT,USA,1
TONNE,32.69781667,-97.10811944,TERMINAL_WAYPOINT,USA,1
TONNI,42.37335,-70.61353333,ENROUTE_WAYPOINT,USA,1
TONNO,46.696375,-122.83079167,ENROUTE_WAYPOINT,USA,1
TONNR,29.30955,-100.72284722,ENROUTE_WAYPOINT,USA,1
TONOC,45.06321111,-91.63663056,ENROUTE_WAYPOINT,USA,1
TONOE,42.36626389,-71.08314444,ENROUTE_WAYPOINT,USA,1
TONOW,30.95243333,-81.51985833,ENROUTE_WAYPOINT,USA,1
TONRE,46.80537222,-116.77929167,TERMINAL_WAYPOINT,USA,1
TONSR,40.87478889,-82.00976389,TERMINAL_WAYPOINT,USA,1
TONUC,31.66884444,-109.827675,TERMINAL_WAYPOINT,USA,1
TONUE,40.58809167,-86.16748333,TERMINAL_WAYPOINT,USA,1
TONUY,48.26123611,-114.53016389,TERMINAL_WAYPOINT,USA,1
TONXU,29.858125,-97.82195556,TERMINAL_WAYPOINT,USA,1
TONYA,42.65654722,-83.05985,TERMINAL_WAYPOINT,USA,1
TONYE,39.53113611,-107.500975,TERMINAL_WAYPOINT,USA,1
TONYJ,27.72707778,-82.71018889,TERMINAL_WAYPOINT,USA,1
TONYS,30.33083333,-122.82055556,ENROUTE_WAYPOINT,PAC,1
TONYY,33.72075278,-91.68990833,TERMINAL_WAYPOINT,USA,1
TOOBD,34.53873333,-118.46484444,TERMINAL_WAYPOINT,USA,1
TOOBN,38.99841944,-76.99050833,ENROUTE_WAYPOINT,USA,1
TOOEY,40.31732222,-75.69320833,TERMINAL_WAYPOINT,USA,1
TOOJM,37.89693611,-77.27761111,ENROUTE_WAYPOINT,USA,1
TOOKE,44.00772222,-105.477525,ENROUTE_WAYPOINT,USA,1
TOOLS,44.94326111,-110.15211389,TERMINAL_WAYPOINT,USA,1
TOOLY,36.88938889,-84.78696111,TERMINAL_WAYPOINT,USA,1
TOOME,41.05361389,-112.00560556,TERMINAL_WAYPOINT,USA,1
TOONE,30.09010556,-97.49752778,TERMINAL_WAYPOINT,USA,1
TOONZ,41.54864444,-81.33526111,ENROUTE_WAYPOINT,USA,1
TOOOD,34.50277778,-89.90972222,ENROUTE_WAYPOINT,USA,1
TOOOL,37.71353889,-121.32727222,ENROUTE_WAYPOINT,USA,1
TOOPR,39.16508889,-77.43283611,TERMINAL_WAYPOINT,USA,1
TOORR,61.03445,-161.97770278,TERMINAL_WAYPOINT,CAN,1
TOOTH,27.90013333,-82.61908333,TERMINAL_WAYPOINT,USA,1
TOOTI,32.44847222,-88.75,ENROUTE_WAYPOINT,USA,1
TOOTO,36.32017778,-86.67799167,TERMINAL_WAYPOINT,USA,1
TOOTS,30.48966944,-88.62251944,ENROUTE_WAYPOINT,USA,1
TOPAC,35.20124167,-115.93204444,ENROUTE_WAYPOINT,USA,1
TOPAE,42.81047778,-82.87427778,ENROUTE_WAYPOINT,USA,1
TOPAN,33.36525833,-104.44210833,ENROUTE_WAYPOINT,USA,1
TOPAZ,38.96030833,-90.10981389,TERMINAL_WAYPOINT,USA,1
TOPEE,34.051875,-111.18528333,TERMINAL_WAYPOINT,USA,1
TOPEZ,29.62237222,-91.46051667,TERMINAL_WAYPOINT,USA,1
TOPGN,32.644075,-116.57678889,ENROUTE_WAYPOINT,USA,1
TOPGY,58.35744444,-134.64821389,ENROUTE_WAYPOINT,CAN,1
TOPHR,41.55285833,-83.92074444,TERMINAL_WAYPOINT,USA,1
TOPIC,42.21590833,-88.93661111,ENROUTE_WAYPOINT,USA,1
TOPIE,34.73439167,-114.50188611,TERMINAL_WAYPOINT,USA,1
TOPKE,42.99559722,-78.40420278,TERMINAL_WAYPOINT,USA,1
TOPLE,36.86914722,-122.65120556,ENROUTE_WAYPOINT,USA,1
TOPMM,33.86165556,-118.24849722,TERMINAL_WAYPOINT,USA,1
TOPOC,37.19583611,-101.88505556,TERMINAL_WAYPOINT,USA,1
TOPOE,40.32667222,-75.27903333,ENROUTE_WAYPOINT,USA,1
TOPPD,26.29223056,-81.76713889,TERMINAL_WAYPOINT,USA,1
TOPPE,41.61575556,-81.43977222,ENROUTE_WAYPOINT,USA,1
TOPPS,45.34018056,-67.73864167,ENROUTE_WAYPOINT,USA,1
TOPQI,70.67243611,-159.74281667,TERMINAL_WAYPOINT,CAN,1
TOPRR,39.84698056,-73.53667222,ENROUTE_WAYPOINT,USA,1
TOPRY,35.21579167,-114.25023056,TERMINAL_WAYPOINT,USA,1
TOPSY,34.41437778,-77.70319722,TERMINAL_WAYPOINT,USA,1
TOPTO,42.48722222,-71.40793611,TERMINAL_WAYPOINT,USA,1
TOPTY,27.70008611,-97.06997222,ENROUTE_WAYPOINT,USA,1
TOPUY,42.80729444,-78.503225,ENROUTE_WAYPOINT,USA,1
TOPVE,30.51045278,-98.28545278,ENROUTE_WAYPOINT,USA,1
TOQIC,40.80381111,-93.89741389,TERMINAL_WAYPOINT,USA,1
TORAC,38.32641944,-85.37600278,TERMINAL_WAYPOINT,USA,1
TORBY,40.80333056,-74.13404722,TERMINAL_WAYPOINT,USA,1
TORCS,37.69339444,-121.76295556,TERMINAL_WAYPOINT,USA,1
TORCU,32.49531944,-88.58680833,ENROUTE_WAYPOINT,USA,1
TORDO,85.5,-168.97333333,ENROUTE_WAYPOINT,PAC,1
TORET,42.54679167,-76.60249444,ENROUTE_WAYPOINT,USA,1
TOREY,17.42284167,-66.49274722,TERMINAL_WAYPOINT,LAM,1
TOREZ,25.85070556,-79.63144722,ENROUTE_WAYPOINT,USA,1
TORGY,44.64357778,-94.37529167,TERMINAL_WAYPOINT,USA,1
TORIE,32.85785278,-117.26723056,TERMINAL_WAYPOINT,USA,1
TORIN,43.04666389,-114.90110556,ENROUTE_WAYPOINT,USA,1
TORIO,40.24908611,-86.87603611,ENROUTE_WAYPOINT,USA,1
TORKL,22.95111111,-159.85527778,TERMINAL_WAYPOINT,PAC,1
TORKS,41.42917778,-78.42496111,ENROUTE_WAYPOINT,USA,1
TORLE,41.82926944,-99.17674167,TERMINAL_WAYPOINT,USA,1
TORME,38.69450833,-90.25884722,TERMINAL_WAYPOINT,USA,1
TORNE,39.90608333,-75.04732222,TERMINAL_WAYPOINT,USA,1
TORNN,31.52038611,-96.51471111,ENROUTE_WAYPOINT,USA,1
TOROE,41.42726111,-81.64752222,ENROUTE_WAYPOINT,USA,1
TOROO,35.77666667,-115.71876667,ENROUTE_WAYPOINT,USA,1
TORPY,41.45849444,-70.87838333,TERMINAL_WAYPOINT,USA,1
TORQD,34.79979444,-79.16545,TERMINAL_WAYPOINT,USA,1
TORQE,33.19448611,-107.17296667,ENROUTE_WAYPOINT,USA,1
TORRO,33.07866389,-82.01381667,TERMINAL_WAYPOINT,USA,1
TORRR,40.74160278,-84.41635833,ENROUTE_WAYPOINT,USA,1
TORRU,43.60101111,-88.015725,TERMINAL_WAYPOINT,USA,1
TORTE,61.170825,-151.92661944,ENROUTE_WAYPOINT,CAN,1
TORTS,32.23090833,-111.18665278,ENROUTE_WAYPOINT,USA,1
TORUC,40.86899167,-72.67102778,TERMINAL_WAYPOINT,USA,1
TORVE,42.88446667,-71.95405278,ENROUTE_WAYPOINT,USA,1
TORVY,29.57895,-95.35165278,ENROUTE_WAYPOINT,USA,1
TORYE,36.74203333,-114.60764444,ENROUTE_WAYPOINT,USA,1
TORYO,32.67910556,-100.49619167,TERMINAL_WAYPOINT,USA,1
TORYS,40.40474444,-107.67648333,TERMINAL_WAYPOINT,USA,1
TORYY,42.971425,-83.648775,TERMINAL_WAYPOINT,USA,1
TOSAE,40.17874444,-94.60022778,ENROUTE_WAYPOINT,USA,1
TOSCU,33.52619722,-80.78797778,TERMINAL_WAYPOINT,USA,1
TOSDE,40.52413056,-81.47977778,TERMINAL_WAYPOINT,USA,1
TOSEA,32.234175,-81.20088611,TERMINAL_WAYPOINT,USA,1
TOSEE,45.51916667,-86.50222222,ENROUTE_WAYPOINT,USA,1
TOSEH,45.54159722,-122.89317778,TERMINAL_WAYPOINT,USA,1
TOSHE,27.44363889,-81.38467778,ENROUTE_WAYPOINT,USA,1
TOSKE,30.36805,-85.79276667,ENROUTE_WAYPOINT,USA,1
TOSLY,47.55597222,-98.30514444,TERMINAL_WAYPOINT,USA,1
TOSOE,42.641625,-100.36258333,TERMINAL_WAYPOINT,USA,1
TOSOY,32.2639,-107.44206389,TERMINAL_WAYPOINT,USA,1
TOSPE,43.409075,-70.39208889,TERMINAL_WAYPOINT,USA,1
TOSPY,61.46866667,-149.624,ENROUTE_WAYPOINT,CAN,1
TOSRE,47.36214444,-102.72652778,ENROUTE_WAYPOINT,USA,1
TOSSO,38.33416389,-89.69848056,TERMINAL_WAYPOINT,USA,1
TOSTR,41.50439167,-78.46330278,ENROUTE_WAYPOINT,USA,1
TOSUC,35.94102222,-97.10224722,TERMINAL_WAYPOINT,USA,1
TOSUE,51.85948611,-176.71874167,ENROUTE_WAYPOINT,CAN,1
TOSUY,35.12811667,-79.00301111,ENROUTE_WAYPOINT,USA,1
TOSYU,32.36330556,-111.10263333,TERMINAL_WAYPOINT,USA,1
TOTAE,45.399275,-122.649575,ENROUTE_WAYPOINT,USA,1
TOTAV,33.87336389,-116.36616389,ENROUTE_WAYPOINT,USA,1
TOTBE,31.82224444,-106.57291944,ENROUTE_WAYPOINT,USA,1
TOTCE,35.056575,-92.96476389,TERMINAL_WAYPOINT,USA,1
TOTEC,32.82661667,-111.6422,ENROUTE_WAYPOINT,USA,1
TOTEE,48.72309722,-122.91028056,ENROUTE_WAYPOINT,USA,1
TOTES,35.75794722,-96.97957778,ENROUTE_WAYPOINT,USA,1
TOTHH,41.87384722,-74.59705278,ENROUTE_WAYPOINT,USA,1
TOTHY,36.13573889,-81.49621111,ENROUTE_WAYPOINT,USA,1
TOTIE,33.42885556,-112.14168611,TERMINAL_WAYPOINT,USA,1
TOTKE,48.35715278,-122.50436667,ENROUTE_WAYPOINT,USA,1
TOTLE,64.06175833,-149.19230278,TERMINAL_WAYPOINT,CAN,1
TOTNY,28.24309444,-81.52325556,TERMINAL_WAYPOINT,USA,1
TOTOE,37.04450278,-100.97135278,ENROUTE_WAYPOINT,USA,1
TOTOW,16.93972222,-155.42138889,ENROUTE_WAYPOINT,PAC,1
TOTOY,37.493375,-119.99436389,TERMINAL_WAYPOINT,USA,1
TOTPE,29.41621389,-95.40781667,ENROUTE_WAYPOINT,USA,1
TOTRE,48.04805278,-99.00856944,TERMINAL_WAYPOINT,USA,1
TOTSE,66.777625,-162.10695556,ENROUTE_WAYPOINT,CAN,1
TOTTT,40.224275,-104.96228889,TERMINAL_WAYPOINT,USA,1
TOTTU,42.76266667,-72.01207222,ENROUTE_WAYPOINT,USA,1
TOTUE,44.83397222,-87.15159722,TERMINAL_WAYPOINT,USA,1
TOTUY,36.62819722,-80.81997778,TERMINAL_WAYPOINT,USA,1
TOTVE,37.45818333,-119.94521944,TERMINAL_WAYPOINT,USA,1
TOTWU,34.05662778,-117.339425,ENROUTE_WAYPOINT,USA,1
TOTWY,30.21537778,-81.93014167,TERMINAL_WAYPOINT,USA,1
TOUDD,34.37999722,-119.73820556,ENROUTE_WAYPOINT,USA,1
TOUEY,32.270625,-93.47609722,ENROUTE_WAYPOINT,USA,1
TOUHY,26.45292222,-81.88284444,TERMINAL_WAYPOINT,USA,1
TOURI,29.72115278,-99.54210556,ENROUTE_WAYPOINT,USA,1
TOURO,18.48056667,-65.46471667,ENROUTE_WAYPOINT,LAM,1
TOURS,31.94105833,-97.08833333,TERMINAL_WAYPOINT,USA,1
TOUSY,30.4613,-88.78058333,ENROUTE_WAYPOINT,USA,1
TOUTL,46.02333611,-122.54670556,ENROUTE_WAYPOINT,USA,1
TOUTS,67.41919444,-152.007625,ENROUTE_WAYPOINT,CAN,1
TOVAD,61.62917222,-140.98175278,ENROUTE_WAYPOINT,CAN,1
TOVAE,42.91765833,-78.43055278,TERMINAL_WAYPOINT,USA,1
TOVAR,26.55141389,-80.03881944,ENROUTE_WAYPOINT,USA,1
TOVBE,26.219025,-97.64833889,TERMINAL_WAYPOINT,USA,1
TOVEE,28.48805,-96.54705556,TERMINAL_WAYPOINT,USA,1
TOVGE,40.09228611,-96.62376389,TERMINAL_WAYPOINT,USA,1
TOVIE,39.00775278,-74.79363056,TERMINAL_WAYPOINT,USA,1
TOVLE,46.58388333,-90.97271944,TERMINAL_WAYPOINT,USA,1
TOVNE,32.81856667,-95.46021944,TERMINAL_WAYPOINT,USA,1
TOVQU,34.107325,-117.70046667,TERMINAL_WAYPOINT,USA,1
TOVUM,49.24138889,-112.81472222,ENROUTE_WAYPOINT,CAN,1
TOVUY,42.32643611,-96.28885,TERMINAL_WAYPOINT,USA,1
TOVYU,43.16918333,-89.02270556,TERMINAL_WAYPOINT,USA,1
TOWAN,39.87695833,-122.17749167,TERMINAL_WAYPOINT,USA,1
TOWBT,41.13203889,-70.13684444,TERMINAL_WAYPOINT,USA,1
TOWDE,32.12205,-96.59549167,TERMINAL_WAYPOINT,USA,1
TOWED,45.84123056,-95.82261111,TERMINAL_WAYPOINT,USA,1
TOWEL,40.58924722,-80.382375,TERMINAL_WAYPOINT,USA,1
TOWEN,36.13786111,-115.05034444,ENROUTE_WAYPOINT,USA,1
TOWES,25.99690833,-80.04068611,TERMINAL_WAYPOINT,USA,1
TOWEY,34.64875,-79.62803889,ENROUTE_WAYPOINT,USA,1
TOWHE,34.97840278,-84.34290556,ENROUTE_WAYPOINT,USA,1
TOWIE,25.37851389,-80.99789722,TERMINAL_WAYPOINT,USA,1
TOWIN,40.53521111,-75.40037778,ENROUTE_WAYPOINT,USA,1
TOWMA,43.94472222,-90.60861111,ENROUTE_WAYPOINT,USA,1
TOWND,35.02381111,-89.20326667,TERMINAL_WAYPOINT,USA,1
TOWNE,41.88736111,-86.62736667,TERMINAL_WAYPOINT,USA,1
TOWNN,32.97256389,-96.90178889,ENROUTE_WAYPOINT,USA,1
TOWNS,67.24406111,-150.21708333,ENROUTE_WAYPOINT,CAN,1
TOWNY,38.74489444,-89.37588889,TERMINAL_WAYPOINT,USA,1
TOWNZ,33.26243056,-96.63856944,ENROUTE_WAYPOINT,USA,1
TOWOD,41.09438333,-117.90661667,TERMINAL_WAYPOINT,USA,1
TOWTH,30.04360556,-90.16848056,TERMINAL_WAYPOINT,USA,1
TOWWE,29.87640556,-85.395375,ENROUTE_WAYPOINT,USA,1
TOWWN,45.59256667,-122.83113333,TERMINAL_WAYPOINT,USA,1
TOXAL,45.14277778,-71.58222222,ENROUTE_WAYPOINT,CAN,1
TOXEE,42.69494722,-114.45363889,ENROUTE_WAYPOINT,USA,1
TOXIC,37.90046667,-99.89625278,TERMINAL_WAYPOINT,USA,1
TOXIE,33.502425,-111.78013056,TERMINAL_WAYPOINT,USA,1
TOXIT,58.96666667,-58.0,ENROUTE_WAYPOINT,CAN,1
TOXJI,36.36363889,-83.67516944,TERMINAL_WAYPOINT,USA,1
TOXLU,41.02928611,-98.01861389,TERMINAL_WAYPOINT,USA,1
TOXOZ,34.00686667,-83.51210278,TERMINAL_WAYPOINT,USA,1
TOXPA,14.16795278,145.44579444,TERMINAL_WAYPOINT,PAC,1
TOYAN,31.94751667,-96.33255,TERMINAL_WAYPOINT,USA,1
TOYBE,39.70956389,-116.38681111,ENROUTE_WAYPOINT,USA,1
TOYBO,29.89967222,-90.02765,TERMINAL_WAYPOINT,USA,1
TOYCU,37.23948611,-94.10649722,TERMINAL_WAYPOINT,USA,1
TOYED,41.98771111,-86.66928611,TERMINAL_WAYPOINT,USA,1
TOYKU,65.65544167,-155.89666667,ENROUTE_WAYPOINT,CAN,1
TOYNO,62.50151944,-160.22532778,TERMINAL_WAYPOINT,CAN,1
TOYOC,61.83384167,-148.15588333,ENROUTE_WAYPOINT,CAN,1
TOYOD,45.20540278,-87.57487222,TERMINAL_WAYPOINT,USA,1
TOYOL,47.50544444,-122.21760556,TERMINAL_WAYPOINT,USA,1
TOYON,39.91260833,-83.01503333,TERMINAL_WAYPOINT,USA,1
TOYOO,46.08496111,-96.27696944,TERMINAL_WAYPOINT,USA,1
TOYOP,32.05283333,-111.25676667,TERMINAL_WAYPOINT,USA,1
TOYOR,36.8858,-82.74779722,TERMINAL_WAYPOINT,USA,1
TOYOS,40.78342778,-77.96270833,TERMINAL_WAYPOINT,USA,1
TOYOT,32.44870556,-83.97043333,ENROUTE_WAYPOINT,USA,1
TOYOY,33.69225833,-93.91234722,ENROUTE_WAYPOINT,USA,1
TOYUB,40.04556111,-74.33454167,ENROUTE_WAYPOINT,USA,1
TOYUK,26.64765,-98.17439444,TERMINAL_WAYPOINT,USA,1
TOYUL,41.71227222,-88.07043056,TERMINAL_WAYPOINT,USA,1
TOYUN,37.07723611,-92.00296944,TERMINAL_WAYPOINT,USA,1
TOYUP,64.82754722,-157.68074444,TERMINAL_WAYPOINT,CAN,1
TOYUY,45.69812222,-84.78219444,TERMINAL_WAYPOINT,USA,1
TOZEK,33.70345556,-118.02555278,TERMINAL_WAYPOINT,USA,1
TOZGO,38.42818056,-98.22951944,TERMINAL_WAYPOINT,USA,1
TOZTU,7.10746944,171.445425,TERMINAL_WAYPOINT,PAC,1
TOZZI,33.87254722,-91.80052222,ENROUTE_WAYPOINT,USA,1
TPAKK,32.993875,-93.42453333,ENROUTE_WAYPOINT,USA,1
TPCAT,37.125,-122.96388889,ENROUTE_WAYPOINT,PAC,1
TPEEE,35.84349167,-88.84776389,TERMINAL_WAYPOINT,USA,1
TPGUN,42.58955556,-82.42013611,TERMINAL_WAYPOINT,USA,1
TPOPS,35.45098889,-88.66055833,TERMINAL_WAYPOINT,USA,1
TPTOP,41.24351389,-95.76931111,TERMINAL_WAYPOINT,USA,1
TPUCK,37.19907778,-79.96604722,TERMINAL_WAYPOINT,USA,1
TQILA,37.47583333,-117.20055556,TERMINAL_WAYPOINT,USA,1
TQULA,32.65,-106.33333333,ENROUTE_WAYPOINT,USA,1
TRAAD,42.257225,-77.52078611,ENROUTE_WAYPOINT,USA,1
TRAAK,39.87082222,-86.34165833,TERMINAL_WAYPOINT,USA,1
TRAAM,33.79317778,-117.19727222,ENROUTE_WAYPOINT,USA,1
TRAAN,43.12009722,-93.16238333,ENROUTE_WAYPOINT,USA,1
TRAAP,34.05832778,-118.04929167,TERMINAL_WAYPOINT,USA,1
TRACC,33.39315833,-105.41446389,ENROUTE_WAYPOINT,USA,1
TRACE,42.12184722,-81.04082222,ENROUTE_WAYPOINT,USA,1
TRACI,34.85543611,-79.42317222,ENROUTE_WAYPOINT,USA,1
TRACK,39.37636667,-118.496525,ENROUTE_WAYPOINT,USA,1
TRACN,39.08039444,-76.67328333,TERMINAL_WAYPOINT,USA,1
TRACS,39.91937222,-88.88789167,TERMINAL_WAYPOINT,USA,1
TRACY,37.73143889,-121.45930278,ENROUTE_WAYPOINT,USA,1
TRADD,7.01744167,158.38305278,ENROUTE_WAYPOINT,PAC,1
TRADR,30.30214167,-88.02615,ENROUTE_WAYPOINT,USA,1
TRAEN,30.91868056,-93.33875,TERMINAL_WAYPOINT,USA,1
TRAFF,34.30027778,-118.5075,TERMINAL_WAYPOINT,USA,1
TRAFT,42.54472222,-70.8575,TERMINAL_WAYPOINT,USA,1
TRAGG,40.09576389,-75.93910833,ENROUTE_WAYPOINT,USA,1
TRAGO,29.26936944,-98.71933611,TERMINAL_WAYPOINT,USA,1
TRAGR,36.11598889,-115.63720556,ENROUTE_WAYPOINT,USA,1
TRAGZ,33.42880278,-111.95772778,ENROUTE_WAYPOINT,USA,1
TRAHP,32.91004722,-117.42781389,ENROUTE_WAYPOINT,USA,1
TRAID,56.50410833,-132.42852222,ENROUTE_WAYPOINT,CAN,1
TRAIG,40.38344722,-95.20584167,ENROUTE_WAYPOINT,USA,1
TRAIN,39.30498056,-104.55767222,ENROUTE_WAYPOINT,USA,1
TRAIT,41.28465278,-71.91759722,ENROUTE_WAYPOINT,USA,1
TRAKK,40.30898611,-83.17159722,ENROUTE_WAYPOINT,USA,1
TRAKR,42.44565833,-82.47248611,ENROUTE_WAYPOINT,USA,1
TRAKS,36.13496944,-80.68764444,ENROUTE_WAYPOINT,USA,1
TRAKY,41.36005556,-114.74195833,ENROUTE_WAYPOINT,USA,1
TRALE,37.93925,-93.59607222,ENROUTE_WAYPOINT,USA,1
TRALP,39.01808056,-112.38478611,ENROUTE_WAYPOINT,USA,1
TRALS,33.73353611,-105.92519444,ENROUTE_WAYPOINT,USA,1
TRALZ,34.99188333,-83.67544167,ENROUTE_WAYPOINT,USA,1
TRAMM,41.20749722,-85.03731667,ENROUTE_WAYPOINT,USA,1
TRAMP,28.170325,-81.31936389,TERMINAL_WAYPOINT,USA,1
TRAMY,35.08208056,-106.51133056,TERMINAL_WAYPOINT,USA,1
TRANK,31.64931944,-83.61832778,TERMINAL_WAYPOINT,USA,1
TRANN,29.97727778,-94.91565278,TERMINAL_WAYPOINT,USA,1
TRANQ,37.6254,-83.75065278,ENROUTE_WAYPOINT,USA,1
TRANZ,40.858875,-73.37522222,ENROUTE_WAYPOINT,USA,1
TRAPE,33.73259167,-84.71616667,TERMINAL_WAYPOINT,USA,1
TRAPI,33.49578056,-83.16145278,ENROUTE_WAYPOINT,USA,1
TRAPS,29.70315833,-95.16636111,TERMINAL_WAYPOINT,USA,1
TRASS,43.40499722,-71.12030556,TERMINAL_WAYPOINT,USA,1
TRASY,43.94989167,-109.66561111,TERMINAL_WAYPOINT,USA,1
TRAUT,30.75325,-86.52098056,ENROUTE_WAYPOINT,USA,1
TRAVA,43.08843333,-78.53474444,TERMINAL_WAYPOINT,USA,1
TRAVS,38.60496111,-90.35618889,TERMINAL_WAYPOINT,USA,1
TRAVV,34.57070556,-119.12170278,ENROUTE_WAYPOINT,USA,1
TRAVZ,67.25938611,-149.73410556,ENROUTE_WAYPOINT,CAN,1
TRAYC,41.72040833,-87.50064444,TERMINAL_WAYPOINT,USA,1
TRAYE,33.60884167,-81.86995556,ENROUTE_WAYPOINT,USA,1
TRAYL,45.66768611,-122.7833,TERMINAL_WAYPOINT,USA,1
